sample_id,sequence_id,frame_id,object_id,raw_label,class_id,class_name,bbox_source,image_source,image_path,label_path,notes
2019-09-16-13-11-12_000301,2019-09-16-13-11-12,000301,000416,3,2,car,range_angle.box,2019-09-16-13-11-12/range_angle_processed/000301.npy,images/2019-09-16-13-11-12/000301.png,labels/2019-09-16-13-11-12/000301.txt,
2019-09-16-13-11-12_000302,2019-09-16-13-11-12,000302,000416,3,2,car,range_angle.box,2019-09-16-13-11-12/range_angle_processed/000302.npy,images/2019-09-16-13-11-12/000302.png,labels/2019-09-16-13-11-12/000302.txt,
2019-09-16-13-11-12_000303,2019-09-16-13-11-12,000303,000416,3,2,car,range_angle.box,2019-09-16-13-11-12/range_angle_processed/000303.npy,images/2019-09-16-13-11-12/000303.png,labels/2019-09-16-13-11-12/000303.txt,
2019-09-16-13-11-12_000304,2019-09-16-13-11-12,000304,000416,3,2,car,range_angle.box,2019-09-16-13-11-12/range_angle_processed/000304.npy,images/2019-09-16-13-11-12/000304.png,labels/2019-09-16-13-11-12/000304.txt,
2019-09-16-13-11-12_000305,2019-09-16-13-11-12,000305,000416,3,2,car,range_angle.box,2019-09-16-13-11-12/range_angle_processed/000305.npy,images/2019-09-16-13-11-12/000305.png,labels/2019-09-16-13-11-12/000305.txt,
2019-09-16-13-11-12_000306,2019-09-16-13-11-12,000306,000416,3,2,car,range_angle.box,2019-09-16-13-11-12/range_angle_processed/000306.npy,images/2019-09-16-13-11-12/000306.png,labels/2019-09-16-13-11-12/000306.txt,
2019-09-16-13-11-12_000307,2019-09-16-13-11-12,000307,000416,3,2,car,range_angle.box,2019-09-16-13-11-12/range_angle_processed/000307.npy,images/2019-09-16-13-11-12/000307.png,labels/2019-09-16-13-11-12/000307.txt,
2019-09-16-13-11-12_000308,2019-09-16-13-11-12,000308,000416,3,2,car,range_angle.box,2019-09-16-13-11-12/range_angle_processed/000308.npy,images/2019-09-16-13-11-12/000308.png,labels/2019-09-16-13-11-12/000308.txt,
2019-09-16-13-11-12_000309,2019-09-16-13-11-12,000309,000416,3,2,car,range_angle.box,2019-09-16-13-11-12/range_angle_processed/000309.npy,images/2019-09-16-13-11-12/000309.png,labels/2019-09-16-13-11-12/000309.txt,
2019-09-16-13-11-12_000310,2019-09-16-13-11-12,000310,000416,3,2,car,range_angle.box,2019-09-16-13-11-12/range_angle_processed/000310.npy,images/2019-09-16-13-11-12/000310.png,labels/2019-09-16-13-11-12/000310.txt,
2019-09-16-13-11-12_000311,2019-09-16-13-11-12,000311,000416,3,2,car,range_angle.box,2019-09-16-13-11-12/range_angle_processed/000311.npy,images/2019-09-16-13-11-12/000311.png,labels/2019-09-16-13-11-12/000311.txt,
2019-09-16-13-11-12_000312,2019-09-16-13-11-12,000312,000416,3,2,car,range_angle.box,2019-09-16-13-11-12/range_angle_processed/000312.npy,images/2019-09-16-13-11-12/000312.png,labels/2019-09-16-13-11-12/000312.txt,
2019-09-16-13-11-12_000313,2019-09-16-13-11-12,000313,000416,3,2,car,range_angle.box,2019-09-16-13-11-12/range_angle_processed/000313.npy,images/2019-09-16-13-11-12/000313.png,labels/2019-09-16-13-11-12/000313.txt,
2019-09-16-13-11-12_000314,2019-09-16-13-11-12,000314,000416,3,2,car,range_angle.box,2019-09-16-13-11-12/range_angle_processed/000314.npy,images/2019-09-16-13-11-12/000314.png,labels/2019-09-16-13-11-12/000314.txt,
2019-09-16-13-11-12_000315,2019-09-16-13-11-12,000315,000416,3,2,car,range_angle.box,2019-09-16-13-11-12/range_angle_processed/000315.npy,images/2019-09-16-13-11-12/000315.png,labels/2019-09-16-13-11-12/000315.txt,
2019-09-16-13-11-12_000316,2019-09-16-13-11-12,000316,000416,3,2,car,range_angle.box,2019-09-16-13-11-12/range_angle_processed/000316.npy,images/2019-09-16-13-11-12/000316.png,labels/2019-09-16-13-11-12/000316.txt,
2019-09-16-13-11-12_000317,2019-09-16-13-11-12,000317,000416,3,2,car,range_angle.box,2019-09-16-13-11-12/range_angle_processed/000317.npy,images/2019-09-16-13-11-12/000317.png,labels/2019-09-16-13-11-12/000317.txt,
2019-09-16-13-11-12_000318,2019-09-16-13-11-12,000318,000416,3,2,car,range_angle.box,2019-09-16-13-11-12/range_angle_processed/000318.npy,images/2019-09-16-13-11-12/000318.png,labels/2019-09-16-13-11-12/000318.txt,
2019-09-16-13-11-12_000319,2019-09-16-13-11-12,000319,000416,3,2,car,range_angle.box,2019-09-16-13-11-12/range_angle_processed/000319.npy,images/2019-09-16-13-11-12/000319.png,labels/2019-09-16-13-11-12/000319.txt,
2019-09-16-13-11-12_000320,2019-09-16-13-11-12,000320,000416,3,2,car,range_angle.box,2019-09-16-13-11-12/range_angle_processed/000320.npy,images/2019-09-16-13-11-12/000320.png,labels/2019-09-16-13-11-12/000320.txt,
2019-09-16-13-11-12_000321,2019-09-16-13-11-12,000321,000416,3,2,car,range_angle.box,2019-09-16-13-11-12/range_angle_processed/000321.npy,images/2019-09-16-13-11-12/000321.png,labels/2019-09-16-13-11-12/000321.txt,
2019-09-16-13-11-12_000322,2019-09-16-13-11-12,000322,000416,3,2,car,range_angle.box,2019-09-16-13-11-12/range_angle_processed/000322.npy,images/2019-09-16-13-11-12/000322.png,labels/2019-09-16-13-11-12/000322.txt,
2019-09-16-13-11-12_000323,2019-09-16-13-11-12,000323,000416,3,2,car,range_angle.box,2019-09-16-13-11-12/range_angle_processed/000323.npy,images/2019-09-16-13-11-12/000323.png,labels/2019-09-16-13-11-12/000323.txt,
2019-09-16-13-11-12_000324,2019-09-16-13-11-12,000324,000416,3,2,car,range_angle.box,2019-09-16-13-11-12/range_angle_processed/000324.npy,images/2019-09-16-13-11-12/000324.png,labels/2019-09-16-13-11-12/000324.txt,
2019-09-16-13-11-12_000325,2019-09-16-13-11-12,000325,000416,3,2,car,range_angle.box,2019-09-16-13-11-12/range_angle_processed/000325.npy,images/2019-09-16-13-11-12/000325.png,labels/2019-09-16-13-11-12/000325.txt,
2019-09-16-13-11-12_000326,2019-09-16-13-11-12,000326,000416,3,2,car,range_angle.box,2019-09-16-13-11-12/range_angle_processed/000326.npy,images/2019-09-16-13-11-12/000326.png,labels/2019-09-16-13-11-12/000326.txt,
2019-09-16-13-11-12_000327,2019-09-16-13-11-12,000327,000416,3,2,car,range_angle.box,2019-09-16-13-11-12/range_angle_processed/000327.npy,images/2019-09-16-13-11-12/000327.png,labels/2019-09-16-13-11-12/000327.txt,
2019-09-16-13-11-12_000328,2019-09-16-13-11-12,000328,000416,3,2,car,range_angle.box,2019-09-16-13-11-12/range_angle_processed/000328.npy,images/2019-09-16-13-11-12/000328.png,labels/2019-09-16-13-11-12/000328.txt,
2019-09-16-13-11-12_000329,2019-09-16-13-11-12,000329,000416,3,2,car,range_angle.box,2019-09-16-13-11-12/range_angle_processed/000329.npy,images/2019-09-16-13-11-12/000329.png,labels/2019-09-16-13-11-12/000329.txt,
2019-09-16-13-11-12_000330,2019-09-16-13-11-12,000330,000416,3,2,car,range_angle.box,2019-09-16-13-11-12/range_angle_processed/000330.npy,images/2019-09-16-13-11-12/000330.png,labels/2019-09-16-13-11-12/000330.txt,
2019-09-16-13-11-12_000331,2019-09-16-13-11-12,000331,000416,3,2,car,range_angle.box,2019-09-16-13-11-12/range_angle_processed/000331.npy,images/2019-09-16-13-11-12/000331.png,labels/2019-09-16-13-11-12/000331.txt,
2019-09-16-13-14-29_000070,2019-09-16-13-14-29,000070,000526,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000070.npy,images/2019-09-16-13-14-29/000070.png,labels/2019-09-16-13-14-29/000070.txt,
2019-09-16-13-14-29_000071,2019-09-16-13-14-29,000071,000526,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000071.npy,images/2019-09-16-13-14-29/000071.png,labels/2019-09-16-13-14-29/000071.txt,
2019-09-16-13-14-29_000072,2019-09-16-13-14-29,000072,000526,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000072.npy,images/2019-09-16-13-14-29/000072.png,labels/2019-09-16-13-14-29/000072.txt,
2019-09-16-13-14-29_000073,2019-09-16-13-14-29,000073,000526,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000073.npy,images/2019-09-16-13-14-29/000073.png,labels/2019-09-16-13-14-29/000073.txt,
2019-09-16-13-14-29_000074,2019-09-16-13-14-29,000074,000526,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000074.npy,images/2019-09-16-13-14-29/000074.png,labels/2019-09-16-13-14-29/000074.txt,
2019-09-16-13-14-29_000075,2019-09-16-13-14-29,000075,000526,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000075.npy,images/2019-09-16-13-14-29/000075.png,labels/2019-09-16-13-14-29/000075.txt,
2019-09-16-13-14-29_000076,2019-09-16-13-14-29,000076,000526,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000076.npy,images/2019-09-16-13-14-29/000076.png,labels/2019-09-16-13-14-29/000076.txt,
2019-09-16-13-14-29_000077,2019-09-16-13-14-29,000077,000526,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000077.npy,images/2019-09-16-13-14-29/000077.png,labels/2019-09-16-13-14-29/000077.txt,
2019-09-16-13-14-29_000078,2019-09-16-13-14-29,000078,000526,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000078.npy,images/2019-09-16-13-14-29/000078.png,labels/2019-09-16-13-14-29/000078.txt,
2019-09-16-13-14-29_000079,2019-09-16-13-14-29,000079,000526,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000079.npy,images/2019-09-16-13-14-29/000079.png,labels/2019-09-16-13-14-29/000079.txt,
2019-09-16-13-14-29_000080,2019-09-16-13-14-29,000080,000526,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000080.npy,images/2019-09-16-13-14-29/000080.png,labels/2019-09-16-13-14-29/000080.txt,
2019-09-16-13-14-29_000081,2019-09-16-13-14-29,000081,000526,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000081.npy,images/2019-09-16-13-14-29/000081.png,labels/2019-09-16-13-14-29/000081.txt,
2019-09-16-13-14-29_000082,2019-09-16-13-14-29,000082,000526,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000082.npy,images/2019-09-16-13-14-29/000082.png,labels/2019-09-16-13-14-29/000082.txt,
2019-09-16-13-14-29_000083,2019-09-16-13-14-29,000083,000526,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000083.npy,images/2019-09-16-13-14-29/000083.png,labels/2019-09-16-13-14-29/000083.txt,
2019-09-16-13-14-29_000084,2019-09-16-13-14-29,000084,000526,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000084.npy,images/2019-09-16-13-14-29/000084.png,labels/2019-09-16-13-14-29/000084.txt,
2019-09-16-13-14-29_000085,2019-09-16-13-14-29,000085,000526,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000085.npy,images/2019-09-16-13-14-29/000085.png,labels/2019-09-16-13-14-29/000085.txt,
2019-09-16-13-14-29_000086,2019-09-16-13-14-29,000086,000526,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000086.npy,images/2019-09-16-13-14-29/000086.png,labels/2019-09-16-13-14-29/000086.txt,
2019-09-16-13-14-29_000087,2019-09-16-13-14-29,000087,000526,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000087.npy,images/2019-09-16-13-14-29/000087.png,labels/2019-09-16-13-14-29/000087.txt,
2019-09-16-13-14-29_000088,2019-09-16-13-14-29,000088,000526,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000088.npy,images/2019-09-16-13-14-29/000088.png,labels/2019-09-16-13-14-29/000088.txt,
2019-09-16-13-14-29_000089,2019-09-16-13-14-29,000089,000526,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000089.npy,images/2019-09-16-13-14-29/000089.png,labels/2019-09-16-13-14-29/000089.txt,
2019-09-16-13-14-29_000090,2019-09-16-13-14-29,000090,000526,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000090.npy,images/2019-09-16-13-14-29/000090.png,labels/2019-09-16-13-14-29/000090.txt,
2019-09-16-13-14-29_000091,2019-09-16-13-14-29,000091,000526,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000091.npy,images/2019-09-16-13-14-29/000091.png,labels/2019-09-16-13-14-29/000091.txt,
2019-09-16-13-14-29_000092,2019-09-16-13-14-29,000092,000526,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000092.npy,images/2019-09-16-13-14-29/000092.png,labels/2019-09-16-13-14-29/000092.txt,
2019-09-16-13-14-29_000093,2019-09-16-13-14-29,000093,000526,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000093.npy,images/2019-09-16-13-14-29/000093.png,labels/2019-09-16-13-14-29/000093.txt,
2019-09-16-13-14-29_000094,2019-09-16-13-14-29,000094,000526,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000094.npy,images/2019-09-16-13-14-29/000094.png,labels/2019-09-16-13-14-29/000094.txt,
2019-09-16-13-14-29_000095,2019-09-16-13-14-29,000095,000526,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000095.npy,images/2019-09-16-13-14-29/000095.png,labels/2019-09-16-13-14-29/000095.txt,
2019-09-16-13-14-29_000096,2019-09-16-13-14-29,000096,000526,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000096.npy,images/2019-09-16-13-14-29/000096.png,labels/2019-09-16-13-14-29/000096.txt,
2019-09-16-13-14-29_000097,2019-09-16-13-14-29,000097,000526,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000097.npy,images/2019-09-16-13-14-29/000097.png,labels/2019-09-16-13-14-29/000097.txt,
2019-09-16-13-14-29_000098,2019-09-16-13-14-29,000098,000526,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000098.npy,images/2019-09-16-13-14-29/000098.png,labels/2019-09-16-13-14-29/000098.txt,
2019-09-16-13-14-29_000099,2019-09-16-13-14-29,000099,000526,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000099.npy,images/2019-09-16-13-14-29/000099.png,labels/2019-09-16-13-14-29/000099.txt,
2019-09-16-13-14-29_000100,2019-09-16-13-14-29,000100,000526,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000100.npy,images/2019-09-16-13-14-29/000100.png,labels/2019-09-16-13-14-29/000100.txt,
2019-09-16-13-14-29_000101,2019-09-16-13-14-29,000101,000526,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000101.npy,images/2019-09-16-13-14-29/000101.png,labels/2019-09-16-13-14-29/000101.txt,
2019-09-16-13-14-29_000102,2019-09-16-13-14-29,000102,000526,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000102.npy,images/2019-09-16-13-14-29/000102.png,labels/2019-09-16-13-14-29/000102.txt,
2019-09-16-13-14-29_000103,2019-09-16-13-14-29,000103,000526,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000103.npy,images/2019-09-16-13-14-29/000103.png,labels/2019-09-16-13-14-29/000103.txt,
2019-09-16-13-14-29_000104,2019-09-16-13-14-29,000104,000526,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000104.npy,images/2019-09-16-13-14-29/000104.png,labels/2019-09-16-13-14-29/000104.txt,
2019-09-16-13-14-29_000105,2019-09-16-13-14-29,000105,000526,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000105.npy,images/2019-09-16-13-14-29/000105.png,labels/2019-09-16-13-14-29/000105.txt,
2019-09-16-13-14-29_000106,2019-09-16-13-14-29,000106,000526,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000106.npy,images/2019-09-16-13-14-29/000106.png,labels/2019-09-16-13-14-29/000106.txt,
2019-09-16-13-14-29_000107,2019-09-16-13-14-29,000107,000526,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000107.npy,images/2019-09-16-13-14-29/000107.png,labels/2019-09-16-13-14-29/000107.txt,
2019-09-16-13-14-29_000108,2019-09-16-13-14-29,000108,000526,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000108.npy,images/2019-09-16-13-14-29/000108.png,labels/2019-09-16-13-14-29/000108.txt,
2019-09-16-13-14-29_000109,2019-09-16-13-14-29,000109,000526,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000109.npy,images/2019-09-16-13-14-29/000109.png,labels/2019-09-16-13-14-29/000109.txt,
2019-09-16-13-14-29_000110,2019-09-16-13-14-29,000110,000526,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000110.npy,images/2019-09-16-13-14-29/000110.png,labels/2019-09-16-13-14-29/000110.txt,
2019-09-16-13-14-29_000183,2019-09-16-13-14-29,000183,000545,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000183.npy,images/2019-09-16-13-14-29/000183.png,labels/2019-09-16-13-14-29/000183.txt,
2019-09-16-13-14-29_000184,2019-09-16-13-14-29,000184,000545,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000184.npy,images/2019-09-16-13-14-29/000184.png,labels/2019-09-16-13-14-29/000184.txt,
2019-09-16-13-14-29_000185,2019-09-16-13-14-29,000185,000545,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000185.npy,images/2019-09-16-13-14-29/000185.png,labels/2019-09-16-13-14-29/000185.txt,
2019-09-16-13-14-29_000186,2019-09-16-13-14-29,000186,000545,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000186.npy,images/2019-09-16-13-14-29/000186.png,labels/2019-09-16-13-14-29/000186.txt,
2019-09-16-13-14-29_000187,2019-09-16-13-14-29,000187,000545,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000187.npy,images/2019-09-16-13-14-29/000187.png,labels/2019-09-16-13-14-29/000187.txt,
2019-09-16-13-14-29_000188,2019-09-16-13-14-29,000188,000545,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000188.npy,images/2019-09-16-13-14-29/000188.png,labels/2019-09-16-13-14-29/000188.txt,
2019-09-16-13-14-29_000189,2019-09-16-13-14-29,000189,000545,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000189.npy,images/2019-09-16-13-14-29/000189.png,labels/2019-09-16-13-14-29/000189.txt,
2019-09-16-13-14-29_000190,2019-09-16-13-14-29,000190,000545,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000190.npy,images/2019-09-16-13-14-29/000190.png,labels/2019-09-16-13-14-29/000190.txt,
2019-09-16-13-14-29_000191,2019-09-16-13-14-29,000191,000545,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000191.npy,images/2019-09-16-13-14-29/000191.png,labels/2019-09-16-13-14-29/000191.txt,
2019-09-16-13-14-29_000192,2019-09-16-13-14-29,000192,000545,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000192.npy,images/2019-09-16-13-14-29/000192.png,labels/2019-09-16-13-14-29/000192.txt,
2019-09-16-13-14-29_000193,2019-09-16-13-14-29,000193,000545,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000193.npy,images/2019-09-16-13-14-29/000193.png,labels/2019-09-16-13-14-29/000193.txt,
2019-09-16-13-14-29_000194,2019-09-16-13-14-29,000194,000545,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000194.npy,images/2019-09-16-13-14-29/000194.png,labels/2019-09-16-13-14-29/000194.txt,
2019-09-16-13-14-29_000195,2019-09-16-13-14-29,000195,000545,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000195.npy,images/2019-09-16-13-14-29/000195.png,labels/2019-09-16-13-14-29/000195.txt,
2019-09-16-13-14-29_000196,2019-09-16-13-14-29,000196,000545,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000196.npy,images/2019-09-16-13-14-29/000196.png,labels/2019-09-16-13-14-29/000196.txt,
2019-09-16-13-14-29_000197,2019-09-16-13-14-29,000197,000545,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000197.npy,images/2019-09-16-13-14-29/000197.png,labels/2019-09-16-13-14-29/000197.txt,
2019-09-16-13-14-29_000198,2019-09-16-13-14-29,000198,000545,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000198.npy,images/2019-09-16-13-14-29/000198.png,labels/2019-09-16-13-14-29/000198.txt,
2019-09-16-13-14-29_000199,2019-09-16-13-14-29,000199,000545,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000199.npy,images/2019-09-16-13-14-29/000199.png,labels/2019-09-16-13-14-29/000199.txt,
2019-09-16-13-14-29_000200,2019-09-16-13-14-29,000200,000545,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000200.npy,images/2019-09-16-13-14-29/000200.png,labels/2019-09-16-13-14-29/000200.txt,
2019-09-16-13-14-29_000201,2019-09-16-13-14-29,000201,000545,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000201.npy,images/2019-09-16-13-14-29/000201.png,labels/2019-09-16-13-14-29/000201.txt,
2019-09-16-13-14-29_000202,2019-09-16-13-14-29,000202,000545,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000202.npy,images/2019-09-16-13-14-29/000202.png,labels/2019-09-16-13-14-29/000202.txt,
2019-09-16-13-14-29_000203,2019-09-16-13-14-29,000203,000545,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000203.npy,images/2019-09-16-13-14-29/000203.png,labels/2019-09-16-13-14-29/000203.txt,
2019-09-16-13-14-29_000204,2019-09-16-13-14-29,000204,000545,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000204.npy,images/2019-09-16-13-14-29/000204.png,labels/2019-09-16-13-14-29/000204.txt,
2019-09-16-13-14-29_000205,2019-09-16-13-14-29,000205,000545,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000205.npy,images/2019-09-16-13-14-29/000205.png,labels/2019-09-16-13-14-29/000205.txt,
2019-09-16-13-14-29_000206,2019-09-16-13-14-29,000206,000545,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000206.npy,images/2019-09-16-13-14-29/000206.png,labels/2019-09-16-13-14-29/000206.txt,
2019-09-16-13-14-29_000207,2019-09-16-13-14-29,000207,000545,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000207.npy,images/2019-09-16-13-14-29/000207.png,labels/2019-09-16-13-14-29/000207.txt,
2019-09-16-13-14-29_000208,2019-09-16-13-14-29,000208,000545,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000208.npy,images/2019-09-16-13-14-29/000208.png,labels/2019-09-16-13-14-29/000208.txt,
2019-09-16-13-14-29_000209,2019-09-16-13-14-29,000209,000545,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000209.npy,images/2019-09-16-13-14-29/000209.png,labels/2019-09-16-13-14-29/000209.txt,
2019-09-16-13-14-29_000210,2019-09-16-13-14-29,000210,000545,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000210.npy,images/2019-09-16-13-14-29/000210.png,labels/2019-09-16-13-14-29/000210.txt,
2019-09-16-13-14-29_000211,2019-09-16-13-14-29,000211,000545,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000211.npy,images/2019-09-16-13-14-29/000211.png,labels/2019-09-16-13-14-29/000211.txt,
2019-09-16-13-14-29_000212,2019-09-16-13-14-29,000212,000545,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000212.npy,images/2019-09-16-13-14-29/000212.png,labels/2019-09-16-13-14-29/000212.txt,
2019-09-16-13-14-29_000213,2019-09-16-13-14-29,000213,000545,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000213.npy,images/2019-09-16-13-14-29/000213.png,labels/2019-09-16-13-14-29/000213.txt,
2019-09-16-13-14-29_000214,2019-09-16-13-14-29,000214,000545,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000214.npy,images/2019-09-16-13-14-29/000214.png,labels/2019-09-16-13-14-29/000214.txt,
2019-09-16-13-14-29_000215,2019-09-16-13-14-29,000215,000545,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000215.npy,images/2019-09-16-13-14-29/000215.png,labels/2019-09-16-13-14-29/000215.txt,
2019-09-16-13-14-29_000216,2019-09-16-13-14-29,000216,000545,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000216.npy,images/2019-09-16-13-14-29/000216.png,labels/2019-09-16-13-14-29/000216.txt,
2019-09-16-13-14-29_000217,2019-09-16-13-14-29,000217,000545,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000217.npy,images/2019-09-16-13-14-29/000217.png,labels/2019-09-16-13-14-29/000217.txt,
2019-09-16-13-14-29_000218,2019-09-16-13-14-29,000218,000545,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000218.npy,images/2019-09-16-13-14-29/000218.png,labels/2019-09-16-13-14-29/000218.txt,
2019-09-16-13-14-29_000219,2019-09-16-13-14-29,000219,000545,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000219.npy,images/2019-09-16-13-14-29/000219.png,labels/2019-09-16-13-14-29/000219.txt,
2019-09-16-13-14-29_000220,2019-09-16-13-14-29,000220,000545,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000220.npy,images/2019-09-16-13-14-29/000220.png,labels/2019-09-16-13-14-29/000220.txt,
2019-09-16-13-14-29_000221,2019-09-16-13-14-29,000221,000545,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000221.npy,images/2019-09-16-13-14-29/000221.png,labels/2019-09-16-13-14-29/000221.txt,
2019-09-16-13-14-29_000222,2019-09-16-13-14-29,000222,000545,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000222.npy,images/2019-09-16-13-14-29/000222.png,labels/2019-09-16-13-14-29/000222.txt,
2019-09-16-13-14-29_000223,2019-09-16-13-14-29,000223,000545,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000223.npy,images/2019-09-16-13-14-29/000223.png,labels/2019-09-16-13-14-29/000223.txt,
2019-09-16-13-14-29_000224,2019-09-16-13-14-29,000224,000545,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000224.npy,images/2019-09-16-13-14-29/000224.png,labels/2019-09-16-13-14-29/000224.txt,
2019-09-16-13-14-29_000225,2019-09-16-13-14-29,000225,000545,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000225.npy,images/2019-09-16-13-14-29/000225.png,labels/2019-09-16-13-14-29/000225.txt,
2019-09-16-13-14-29_000226,2019-09-16-13-14-29,000226,000545,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000226.npy,images/2019-09-16-13-14-29/000226.png,labels/2019-09-16-13-14-29/000226.txt,
2019-09-16-13-14-29_000227,2019-09-16-13-14-29,000227,000545,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000227.npy,images/2019-09-16-13-14-29/000227.png,labels/2019-09-16-13-14-29/000227.txt,
2019-09-16-13-14-29_000228,2019-09-16-13-14-29,000228,000545,3,2,car,range_angle.box,2019-09-16-13-14-29/range_angle_processed/000228.npy,images/2019-09-16-13-14-29/000228.png,labels/2019-09-16-13-14-29/000228.txt,
