sequence_id,frame_id,object_id,class_id,x1,y1,x2,y2
2019-09-16-13-03-38,000357,000238,2,176.000,121.000,184.000,147.000
2019-09-16-13-03-38,000358,000238,2,156.000,133.000,181.000,139.000
2019-09-16-13-03-38,000359,000238,2,171.000,132.000,177.000,140.000
2019-09-16-13-03-38,000360,000238,2,150.000,133.000,175.000,141.000
2019-09-16-13-03-38,000361,000238,2,147.000,131.000,171.000,143.000
2019-09-16-13-03-38,000362,000238,2,145.000,131.000,168.000,140.000
2019-09-16-13-03-38,000363,000238,2,144.000,133.000,165.000,142.000
2019-09-16-13-03-38,000364,000238,2,138.000,129.000,161.000,141.000
2019-09-16-13-03-38,000365,000238,2,141.000,131.000,159.000,140.000
2019-09-16-13-03-38,000366,000238,2,150.000,133.000,156.000,140.000
2019-09-16-13-03-38,000367,000238,2,130.000,130.000,153.000,140.000
2019-09-16-13-03-38,000368,000238,2,127.000,129.000,150.000,138.000
2019-09-16-13-03-38,000369,000238,2,124.000,129.000,147.000,138.000
2019-09-16-13-03-38,000370,000238,2,124.000,127.000,144.000,136.000
2019-09-16-13-03-38,000371,000238,2,122.000,131.000,140.000,136.000
2019-09-16-13-03-38,000372,000238,2,117.000,131.000,138.000,138.000
2019-09-16-13-03-38,000373,000238,2,115.000,131.000,134.000,136.000
2019-09-16-13-03-38,000374,000238,2,126.000,130.000,131.000,135.000
2019-09-16-13-03-38,000375,000238,2,109.000,130.000,129.000,132.000
2019-09-16-13-03-38,000376,000238,2,107.000,129.000,126.000,135.000
2019-09-16-13-03-38,000377,000238,2,103.000,122.000,122.000,134.000
2019-09-16-13-03-38,000378,000238,2,101.000,129.000,119.000,134.000
2019-09-16-13-03-38,000379,000238,2,111.000,128.000,116.000,133.000
2019-09-16-13-03-38,000380,000238,2,109.000,128.000,114.000,131.000
2019-09-16-13-03-38,000381,000238,2,89.000,127.000,110.000,132.000
2019-09-16-13-03-38,000382,000238,2,89.000,126.000,108.000,133.000
2019-09-16-13-03-38,000383,000238,2,96.000,128.000,105.000,131.000
2019-09-16-13-03-38,000384,000238,2,84.000,128.000,101.000,132.000
2019-09-16-13-03-38,000385,000238,2,85.000,128.000,99.000,133.000
2019-09-16-13-03-38,000386,000238,2,87.000,128.000,94.000,134.000
2019-09-16-13-03-38,000387,000238,2,74.000,128.000,91.000,133.000
2019-09-16-13-03-38,000388,000238,2,69.000,129.000,89.000,134.000
2019-09-16-13-03-38,000389,000238,2,67.000,128.000,86.000,133.000
2019-09-16-13-03-38,000390,000238,2,76.000,129.000,83.000,133.000
2019-09-16-13-03-38,000391,000238,2,57.000,129.000,80.000,134.000
2019-09-16-13-03-38,000392,000238,2,60.000,129.000,77.000,132.000
2019-09-16-13-03-38,000393,000238,2,53.000,129.000,74.000,138.000
2019-09-16-13-03-38,000394,000238,2,63.000,129.000,72.000,133.000
2019-09-16-13-03-38,000395,000238,2,61.000,129.000,69.000,134.000
2019-09-16-13-03-38,000396,000238,2,44.000,129.000,66.000,136.000
2019-09-16-13-03-38,000397,000238,2,50.000,131.000,63.000,134.000
2019-09-16-13-03-38,000398,000238,2,39.000,131.000,59.000,136.000
2019-09-16-13-03-38,000399,000238,2,36.000,131.000,57.000,136.000
2019-09-16-13-03-38,000400,000238,2,34.000,131.000,55.000,136.000
2019-09-16-13-03-38,000401,000238,2,41.000,131.000,51.000,134.000
2019-09-16-13-03-38,000402,000238,2,31.000,133.000,49.000,135.000
2019-09-16-13-03-38,000403,000238,2,29.000,133.000,45.000,138.000
2019-09-16-13-03-38,000404,000238,2,27.000,133.000,43.000,135.000
2019-09-16-13-03-38,000405,000238,2,27.000,133.000,40.000,136.000
2019-09-16-13-03-38,000406,000238,2,32.000,134.000,38.000,136.000
2019-09-16-13-03-38,000407,000238,2,24.000,133.000,35.000,138.000
2019-09-16-13-03-38,000408,000238,2,24.000,128.000,32.000,138.000
2019-09-16-13-03-38,000409,000238,2,22.000,130.000,29.000,138.000
2019-09-16-13-03-38,000410,000238,2,22.000,131.000,25.000,136.000
2019-09-16-13-03-38,000411,000238,2,20.000,133.000,24.000,136.000
2019-09-16-13-03-38,000412,000238,2,17.000,134.000,20.000,135.000
2019-09-16-13-03-38,000413,000238,2,15.000,135.000,17.000,137.000
2019-09-16-13-03-38,000414,000238,2,12.000,134.000,15.000,136.000
2019-09-16-13-03-38,000415,000238,2,10.000,135.000,12.000,137.000
2019-09-16-13-03-38,000550,000260,2,245.000,30.000,247.000,113.000
2019-09-16-13-03-38,000551,000260,2,244.000,22.000,247.000,161.000
2019-09-16-13-03-38,000552,000260,2,244.000,19.000,248.000,136.000
2019-09-16-13-03-38,000553,000260,2,239.000,12.000,248.000,244.000
2019-09-16-13-03-38,000554,000260,2,239.000,12.000,248.000,250.000
2019-09-16-13-03-38,000555,000260,2,237.000,12.000,248.000,244.000
2019-09-16-13-03-38,000556,000260,2,236.000,12.000,247.000,76.000
2019-09-16-13-03-38,000557,000260,2,235.000,12.000,247.000,104.000
2019-09-16-13-03-38,000558,000260,2,234.000,16.000,246.000,228.000
2019-09-16-13-03-38,000559,000260,2,233.000,33.000,245.000,234.000
2019-09-16-13-03-38,000560,000260,2,233.000,26.000,243.000,172.000
2019-09-16-13-03-38,000561,000260,2,230.000,19.000,248.000,244.000
2019-09-16-13-03-38,000562,000260,2,230.000,32.000,246.000,157.000
2019-09-16-13-03-38,000563,000260,2,228.000,19.000,248.000,240.000
2019-09-16-13-03-38,000564,000260,2,226.000,12.000,248.000,178.000
2019-09-16-13-03-38,000565,000260,2,225.000,19.000,248.000,234.000
2019-09-16-13-03-38,000566,000260,2,223.000,35.000,247.000,145.000
2019-09-16-13-03-38,000567,000260,2,221.000,48.000,245.000,116.000
2019-09-16-13-03-38,000568,000260,2,220.000,32.000,244.000,124.000
2019-09-16-13-03-38,000569,000260,2,218.000,52.000,243.000,120.000
2019-09-16-13-03-38,000570,000260,2,217.000,57.000,241.000,122.000
2019-09-16-13-03-38,000571,000260,2,214.000,64.000,239.000,122.000
2019-09-16-13-03-38,000572,000260,2,213.000,76.000,238.000,126.000
2019-09-16-13-03-38,000573,000260,2,212.000,79.000,237.000,123.000
2019-09-16-13-03-38,000574,000260,2,210.000,86.000,237.000,125.000
2019-09-16-13-03-38,000575,000260,2,209.000,84.000,235.000,127.000
2019-09-16-13-03-38,000576,000260,2,207.000,86.000,233.000,128.000
2019-09-16-13-03-38,000577,000260,2,204.000,87.000,231.000,129.000
2019-09-16-13-03-38,000578,000260,2,202.000,80.000,229.000,129.000
2019-09-16-13-03-38,000579,000260,2,201.000,75.000,227.000,131.000
2019-09-16-13-03-38,000580,000260,2,200.000,99.000,225.000,131.000
2019-09-16-13-03-38,000581,000260,2,199.000,99.000,224.000,138.000
2019-09-16-13-03-38,000582,000260,2,199.000,113.000,221.000,134.000
2019-09-16-13-03-38,000583,000260,2,198.000,106.000,220.000,134.000
2019-09-16-13-03-38,000584,000260,2,193.000,107.000,218.000,138.000
2019-09-16-13-03-38,000585,000260,2,193.000,109.000,216.000,140.000
2019-09-16-13-03-38,000586,000260,2,189.000,109.000,214.000,142.000
2019-09-16-13-03-38,000587,000260,2,190.000,116.000,212.000,141.000
2019-09-16-13-03-38,000588,000260,2,185.000,111.000,211.000,140.000
2019-09-16-13-03-38,000589,000260,2,187.000,118.000,208.000,142.000
2019-09-16-13-03-38,000590,000260,2,183.000,116.000,206.000,144.000
2019-09-16-13-03-38,000591,000260,2,179.000,114.000,205.000,143.000
2019-09-16-13-03-38,000592,000260,2,177.000,119.000,202.000,142.000
2019-09-16-13-03-38,000593,000260,2,177.000,126.000,200.000,143.000
2019-09-16-13-03-38,000594,000260,2,173.000,125.000,200.000,142.000
2019-09-16-13-03-38,000595,000260,2,171.000,125.000,197.000,143.000
2019-09-16-13-03-38,000596,000260,2,169.000,123.000,195.000,144.000
2019-09-16-13-03-38,000597,000260,2,167.000,115.000,193.000,146.000
2019-09-16-13-03-38,000598,000260,2,167.000,127.000,191.000,145.000
2019-09-16-13-03-38,000599,000260,2,163.000,132.000,189.000,146.000
2019-09-16-13-03-38,000600,000260,2,163.000,128.000,187.000,145.000
2019-09-16-13-03-38,000601,000260,2,162.000,127.000,185.000,145.000
2019-09-16-13-03-38,000602,000260,2,157.000,131.000,182.000,143.000
2019-09-16-13-03-38,000603,000260,2,156.000,129.000,181.000,143.000
2019-09-16-13-03-38,000604,000260,2,153.000,128.000,178.000,146.000
2019-09-16-13-03-38,000605,000260,2,153.000,134.000,177.000,144.000
2019-09-16-13-03-38,000606,000260,2,149.000,131.000,174.000,148.000
2019-09-16-13-03-38,000607,000260,2,147.000,128.000,172.000,143.000
2019-09-16-13-03-38,000608,000260,2,145.000,129.000,170.000,147.000
2019-09-16-13-03-38,000609,000260,2,142.000,132.000,170.000,145.000
2019-09-16-13-03-38,000610,000260,2,145.000,129.000,167.000,147.000
2019-09-16-13-03-38,000611,000260,2,140.000,129.000,166.000,141.000
2019-09-16-13-03-38,000612,000260,2,154.000,131.000,163.000,140.000
2019-09-16-13-03-38,000613,000260,2,147.000,133.000,161.000,140.000
2019-09-16-13-03-38,000614,000260,2,140.000,133.000,159.000,140.000
2019-09-16-13-03-38,000615,000260,2,135.000,131.000,158.000,141.000
2019-09-16-13-03-38,000616,000260,2,134.000,133.000,156.000,142.000
2019-09-16-13-03-38,000617,000260,2,132.000,132.000,153.000,141.000
2019-09-16-13-03-38,000618,000260,2,131.000,129.000,152.000,139.000
2019-09-16-13-03-38,000619,000260,2,128.000,131.000,150.000,141.000
2019-09-16-13-03-38,000620,000260,2,125.000,130.000,149.000,145.000
2019-09-16-13-03-38,000621,000260,2,125.000,131.000,146.000,142.000
2019-09-16-13-03-38,000622,000260,2,123.000,130.000,145.000,139.000
2019-09-16-13-03-38,000623,000260,2,122.000,128.000,143.000,136.000
2019-09-16-13-03-38,000624,000260,2,120.000,129.000,141.000,140.000
2019-09-16-13-03-38,000625,000260,2,133.000,133.000,139.000,138.000
2019-09-16-13-03-38,000626,000260,2,116.000,128.000,137.000,137.000
2019-09-16-13-03-38,000627,000260,2,115.000,128.000,135.000,134.000
2019-09-16-13-03-38,000628,000260,2,112.000,128.000,133.000,137.000
2019-09-16-13-03-38,000629,000260,2,111.000,129.000,132.000,135.000
2019-09-16-13-03-38,000630,000260,2,107.000,128.000,129.000,136.000
2019-09-16-13-03-38,000631,000260,2,108.000,128.000,128.000,134.000
2019-09-16-13-03-38,000632,000260,2,107.000,127.000,127.000,133.000
2019-09-16-13-03-38,000633,000260,2,104.000,128.000,125.000,138.000
2019-09-16-13-03-38,000634,000260,2,102.000,127.000,123.000,134.000
2019-09-16-13-03-38,000635,000260,2,100.000,127.000,122.000,132.000
2019-09-16-13-03-38,000636,000260,2,114.000,128.000,119.000,132.000
2019-09-16-13-03-38,000637,000260,2,96.000,128.000,118.000,131.000
2019-09-16-13-03-38,000638,000260,2,93.000,127.000,117.000,131.000
2019-09-16-13-03-38,000639,000260,2,92.000,127.000,114.000,131.000
2019-09-16-13-03-38,000640,000260,2,109.000,128.000,113.000,130.000
2019-09-16-13-03-38,000641,000260,2,108.000,128.000,111.000,130.000
2019-09-16-13-03-38,000642,000260,2,106.000,128.000,109.000,131.000
2019-09-16-13-03-38,000643,000260,2,100.000,128.000,107.000,131.000
2019-09-16-13-03-38,000644,000260,2,85.000,125.000,105.000,132.000
2019-09-16-13-03-38,000645,000260,2,84.000,125.000,104.000,132.000
2019-09-16-13-03-38,000646,000260,2,95.000,128.000,103.000,130.000
2019-09-16-13-03-38,000647,000260,2,76.000,126.000,100.000,131.000
2019-09-16-13-03-38,000648,000260,2,92.000,126.000,99.000,131.000
2019-09-16-13-03-38,000649,000260,2,90.000,127.000,97.000,131.000
2019-09-16-13-03-38,000650,000260,2,92.000,128.000,96.000,131.000
2019-09-16-13-03-38,000651,000260,2,77.000,127.000,94.000,133.000
2019-09-16-13-03-38,000652,000260,2,70.000,127.000,93.000,131.000
2019-09-16-13-03-38,000653,000260,2,73.000,127.000,90.000,130.000
2019-09-16-13-03-38,000654,000260,2,81.000,127.000,90.000,132.000
2019-09-16-13-03-38,000655,000260,2,66.000,128.000,88.000,133.000
2019-09-16-13-03-38,000656,000260,2,68.000,127.000,86.000,131.000
2019-09-16-13-03-38,000657,000260,2,62.000,128.000,85.000,132.000
2019-09-16-13-03-38,000658,000260,2,60.000,128.000,83.000,133.000
2019-09-16-13-03-38,000659,000260,2,71.000,128.000,81.000,131.000
2019-09-16-13-03-38,000660,000260,2,62.000,128.000,80.000,133.000
2019-09-16-13-03-38,000661,000260,2,55.000,128.000,78.000,137.000
2019-09-16-13-03-38,000662,000260,2,59.000,128.000,76.000,133.000
2019-09-16-13-03-38,000663,000260,2,66.000,128.000,75.000,134.000
2019-09-16-13-03-38,000664,000260,2,55.000,128.000,73.000,136.000
2019-09-16-13-03-38,000665,000260,2,50.000,128.000,71.000,133.000
2019-09-16-13-03-38,000666,000260,2,65.000,129.000,69.000,131.000
2019-09-16-13-03-38,000667,000260,2,49.000,128.000,67.000,135.000
2019-09-16-13-03-38,000668,000260,2,47.000,128.000,66.000,135.000
2019-09-16-13-03-38,000669,000260,2,45.000,129.000,65.000,136.000
2019-09-16-13-03-38,000670,000260,2,47.000,130.000,63.000,136.000
2019-09-16-13-03-38,000671,000260,2,41.000,129.000,62.000,136.000
2019-09-16-13-03-38,000672,000260,2,56.000,131.000,60.000,134.000
2019-09-16-13-03-38,000673,000260,2,38.000,130.000,59.000,136.000
2019-09-16-13-03-38,000674,000260,2,52.000,131.000,57.000,134.000
2019-09-16-13-03-38,000675,000260,2,47.000,129.000,55.000,134.000
2019-09-16-13-03-38,000676,000260,2,33.000,131.000,53.000,137.000
2019-09-16-13-03-38,000677,000260,2,32.000,132.000,51.000,138.000
2019-09-16-13-03-38,000678,000260,2,29.000,131.000,49.000,138.000
2019-09-16-13-03-38,000679,000260,2,41.000,132.000,49.000,135.000
2019-09-16-13-03-38,000680,000260,2,24.000,133.000,47.000,138.000
2019-09-16-13-03-38,000681,000260,2,26.000,133.000,46.000,138.000
2019-09-16-13-03-38,000682,000260,2,37.000,133.000,44.000,136.000
2019-09-16-13-03-38,000683,000260,2,21.000,133.000,41.000,141.000
2019-09-16-13-03-38,000684,000260,2,35.000,134.000,40.000,138.000
2019-09-16-13-03-38,000685,000260,2,31.000,131.000,38.000,136.000
2019-09-16-13-03-38,000686,000260,2,23.000,132.000,37.000,137.000
2019-09-16-13-03-38,000687,000260,2,22.000,133.000,36.000,136.000
2019-09-16-13-03-38,000688,000260,2,26.000,133.000,34.000,143.000
2019-09-16-13-03-38,000689,000260,2,24.000,132.000,33.000,138.000
2019-09-16-13-03-38,000690,000260,2,24.000,134.000,31.000,140.000
2019-09-16-13-03-38,000691,000260,2,21.000,134.000,28.000,144.000
2019-09-16-13-03-38,000692,000260,2,22.000,133.000,27.000,143.000
2019-09-16-13-03-38,000693,000260,2,20.000,133.000,25.000,141.000
2019-09-16-13-03-38,000694,000260,2,21.000,134.000,24.000,137.000
2019-09-16-13-03-38,000695,000260,2,19.000,136.000,21.000,137.000
2019-09-16-13-03-38,000696,000260,2,19.000,136.000,20.000,138.000
2019-09-16-13-03-38,000697,000260,2,17.000,135.000,18.000,137.000
2019-09-16-13-03-38,000698,000260,2,15.000,135.000,16.000,137.000
2019-09-16-13-03-38,000699,000260,2,13.000,135.000,15.000,136.000
2019-09-16-13-03-38,000700,000260,2,11.000,135.000,13.000,136.000
2019-09-16-13-06-41,000024,000282,2,10.000,130.000,12.000,132.000
2019-09-16-13-06-41,000025,000282,2,12.000,129.000,14.000,131.000
2019-09-16-13-06-41,000026,000282,2,14.000,129.000,18.000,131.000
2019-09-16-13-06-41,000027,000282,2,18.000,130.000,19.000,132.000
2019-09-16-13-06-41,000028,000282,2,19.000,129.000,22.000,132.000
2019-09-16-13-06-41,000029,000282,2,22.000,130.000,25.000,131.000
2019-09-16-13-06-41,000030,000282,2,25.000,130.000,28.000,131.000
2019-09-16-13-06-41,000031,000282,2,24.000,128.000,30.000,133.000
2019-09-16-13-06-41,000032,000282,2,24.000,128.000,33.000,133.000
2019-09-16-13-06-41,000033,000282,2,34.000,130.000,38.000,132.000
2019-09-16-13-06-41,000034,000282,2,38.000,129.000,41.000,131.000
2019-09-16-13-06-41,000035,000282,2,42.000,130.000,45.000,131.000
2019-09-16-13-06-41,000036,000282,2,45.000,129.000,48.000,131.000
2019-09-16-13-06-41,000037,000282,2,49.000,128.000,52.000,131.000
2019-09-16-13-06-41,000038,000282,2,53.000,129.000,56.000,131.000
2019-09-16-13-06-41,000039,000282,2,51.000,129.000,61.000,133.000
2019-09-16-13-06-41,000040,000282,2,62.000,129.000,66.000,131.000
2019-09-16-13-06-41,000041,000282,2,60.000,129.000,69.000,130.000
2019-09-16-13-06-41,000042,000282,2,65.000,128.000,75.000,131.000
2019-09-16-13-06-41,000043,000282,2,75.000,128.000,80.000,131.000
2019-09-16-13-06-41,000044,000282,2,75.000,129.000,85.000,130.000
2019-09-16-13-06-41,000045,000282,2,79.000,127.000,90.000,132.000
2019-09-16-13-06-41,000046,000282,2,91.000,128.000,95.000,129.000
2019-09-16-13-06-41,000047,000282,2,97.000,127.000,100.000,129.000
2019-09-16-13-06-41,000048,000282,2,96.000,128.000,97.000,130.000
2019-09-16-13-06-41,000049,000282,2,102.000,127.000,112.000,130.000
2019-09-16-13-06-41,000050,000282,2,110.000,125.000,118.000,132.000
2019-09-16-13-06-41,000051,000282,2,117.000,125.000,124.000,130.000
2019-09-16-13-06-41,000052,000282,2,124.000,125.000,130.000,129.000
2019-09-16-13-06-41,000053,000282,2,129.000,124.000,136.000,127.000
2019-09-16-13-06-41,000054,000282,2,131.000,124.000,142.000,128.000
2019-09-16-13-06-41,000055,000282,2,141.000,124.000,147.000,128.000
2019-09-16-13-06-41,000056,000282,2,144.000,122.000,154.000,133.000
2019-09-16-13-06-41,000057,000282,2,150.000,122.000,160.000,128.000
2019-09-16-13-06-41,000058,000282,2,158.000,122.000,166.000,128.000
2019-09-16-13-06-41,000059,000282,2,161.000,120.000,172.000,129.000
2019-09-16-13-06-41,000060,000282,2,171.000,119.000,178.000,124.000
2019-09-16-13-06-41,000061,000282,2,169.000,118.000,185.000,126.000
2019-09-16-13-06-41,000062,000282,2,167.000,116.000,191.000,125.000
2019-09-16-13-06-41,000063,000282,2,178.000,117.000,196.000,126.000
2019-09-16-13-06-41,000064,000282,2,181.000,116.000,202.000,127.000
2019-09-16-13-06-41,000065,000282,2,187.000,105.000,208.000,125.000
2019-09-16-13-06-41,000066,000282,2,193.000,107.000,215.000,123.000
2019-09-16-13-06-41,000067,000282,2,200.000,99.000,221.000,123.000
2019-09-16-13-06-41,000068,000282,2,204.000,90.000,225.000,120.000
2019-09-16-13-06-41,000069,000282,2,209.000,86.000,231.000,121.000
2019-09-16-13-06-41,000070,000282,2,214.000,78.000,237.000,118.000
2019-09-16-13-06-41,000071,000282,2,219.000,39.000,241.000,118.000
2019-09-16-13-06-41,000072,000282,2,227.000,22.000,246.000,111.000
2019-09-16-13-06-41,000073,000282,2,231.000,69.000,243.000,103.000
2019-09-16-13-06-41,000074,000282,2,235.000,48.000,245.000,90.000
2019-09-16-13-06-41,000075,000282,2,238.000,33.000,248.000,63.000
2019-09-16-13-06-41,000380,000321,2,18.000,125.000,20.000,127.000
2019-09-16-13-06-41,000381,000321,2,20.000,125.000,23.000,126.000
2019-09-16-13-06-41,000382,000321,2,21.000,122.000,25.000,127.000
2019-09-16-13-06-41,000383,000321,2,22.000,124.000,30.000,128.000
2019-09-16-13-06-41,000384,000321,2,21.000,125.000,30.000,129.000
2019-09-16-13-06-41,000385,000321,2,21.000,123.000,33.000,128.000
2019-09-16-13-06-41,000386,000321,2,25.000,123.000,37.000,128.000
2019-09-16-13-06-41,000387,000321,2,25.000,117.000,40.000,128.000
2019-09-16-13-06-41,000388,000321,2,28.000,126.000,44.000,128.000
2019-09-16-13-06-41,000389,000321,2,41.000,125.000,46.000,127.000
2019-09-16-13-06-41,000390,000321,2,43.000,125.000,49.000,128.000
2019-09-16-13-06-41,000391,000321,2,42.000,125.000,52.000,127.000
2019-09-16-13-06-41,000392,000321,2,52.000,126.000,57.000,127.000
2019-09-16-13-06-41,000393,000321,2,50.000,125.000,57.000,127.000
2019-09-16-13-06-41,000394,000321,2,57.000,124.000,61.000,128.000
2019-09-16-13-06-41,000395,000321,2,56.000,125.000,67.000,128.000
2019-09-16-13-06-41,000396,000321,2,59.000,126.000,71.000,128.000
2019-09-16-13-06-41,000397,000321,2,63.000,125.000,71.000,127.000
2019-09-16-13-06-41,000398,000321,2,69.000,125.000,76.000,127.000
2019-09-16-13-06-41,000399,000321,2,74.000,125.000,80.000,127.000
2019-09-16-13-06-41,000400,000321,2,71.000,125.000,84.000,128.000
2019-09-16-13-06-41,000401,000321,2,80.000,125.000,86.000,128.000
2019-09-16-13-06-41,000402,000321,2,81.000,125.000,91.000,127.000
2019-09-16-13-06-41,000403,000321,2,86.000,125.000,94.000,128.000
2019-09-16-13-06-41,000404,000321,2,90.000,125.000,99.000,128.000
2019-09-16-13-06-41,000405,000321,2,94.000,125.000,100.000,127.000
2019-09-16-13-06-41,000406,000321,2,97.000,126.000,103.000,128.000
2019-09-16-13-06-41,000407,000321,2,100.000,124.000,107.000,128.000
2019-09-16-13-06-41,000408,000321,2,104.000,125.000,113.000,128.000
2019-09-16-13-06-41,000409,000321,2,107.000,125.000,116.000,129.000
2019-09-16-13-06-41,000410,000321,2,110.000,124.000,120.000,131.000
2019-09-16-13-06-41,000411,000321,2,104.000,125.000,125.000,129.000
2019-09-16-13-06-41,000412,000321,2,117.000,125.000,130.000,128.000
2019-09-16-13-06-41,000413,000321,2,121.000,123.000,130.000,128.000
2019-09-16-13-06-41,000414,000321,2,123.000,125.000,135.000,128.000
2019-09-16-13-06-41,000415,000321,2,126.000,125.000,138.000,127.000
2019-09-16-13-06-41,000416,000321,2,120.000,125.000,140.000,129.000
2019-09-16-13-06-41,000417,000321,2,136.000,125.000,145.000,128.000
2019-09-16-13-06-41,000418,000321,2,127.000,126.000,150.000,128.000
2019-09-16-13-06-41,000419,000321,2,139.000,125.000,152.000,128.000
2019-09-16-13-06-41,000420,000321,2,133.000,125.000,155.000,128.000
2019-09-16-13-06-41,000421,000321,2,146.000,125.000,161.000,128.000
2019-09-16-13-06-41,000422,000321,2,154.000,125.000,164.000,129.000
2019-09-16-13-06-41,000423,000321,2,142.000,125.000,169.000,129.000
2019-09-16-13-06-41,000424,000321,2,145.000,125.000,173.000,128.000
2019-09-16-13-06-41,000425,000321,2,165.000,127.000,178.000,130.000
2019-09-16-13-06-41,000426,000321,2,155.000,126.000,183.000,129.000
2019-09-16-13-06-41,000427,000321,2,170.000,125.000,183.000,128.000
2019-09-16-13-06-41,000428,000321,2,166.000,126.000,189.000,134.000
2019-09-16-13-06-41,000429,000321,2,167.000,101.000,192.000,129.000
2019-09-16-13-06-41,000430,000321,2,175.000,123.000,197.000,131.000
2019-09-16-13-06-41,000431,000321,2,186.000,125.000,201.000,131.000
2019-09-16-13-06-41,000432,000321,2,183.000,97.000,205.000,131.000
2019-09-16-13-06-41,000433,000321,2,183.000,95.000,211.000,153.000
2019-09-16-13-06-41,000434,000321,2,186.000,97.000,216.000,132.000
2019-09-16-13-06-41,000435,000321,2,193.000,97.000,219.000,131.000
2019-09-16-13-06-41,000436,000321,2,195.000,89.000,222.000,131.000
2019-09-16-13-06-41,000437,000321,2,203.000,45.000,226.000,199.000
2019-09-16-13-06-41,000438,000321,2,203.000,70.000,231.000,133.000
2019-09-16-13-06-41,000439,000321,2,210.000,74.000,235.000,132.000
2019-09-16-13-06-41,000440,000321,2,214.000,60.000,237.000,207.000
2019-09-16-13-06-41,000441,000321,2,215.000,43.000,240.000,143.000
2019-09-16-13-06-41,000442,000321,2,222.000,28.000,244.000,174.000
2019-09-16-13-06-41,000443,000321,2,224.000,26.000,246.000,213.000
2019-09-16-13-06-41,000444,000321,2,227.000,16.000,249.000,237.000
2019-09-16-13-06-41,000445,000321,2,233.000,32.000,249.000,244.000
2019-09-16-13-06-41,000446,000321,2,230.000,19.000,248.000,194.000
2019-09-16-13-06-41,000447,000321,2,213.000,19.000,249.000,136.000
2019-09-16-13-06-41,000448,000321,2,235.000,19.000,249.000,250.000
2019-09-16-13-06-41,000449,000321,2,240.000,12.000,249.000,240.000
2019-09-16-13-06-41,000450,000321,2,242.000,105.000,248.000,194.000
2019-09-16-13-06-41,000596,000347,2,11.000,128.000,13.000,130.000
2019-09-16-13-06-41,000597,000347,2,13.000,129.000,15.000,131.000
2019-09-16-13-06-41,000598,000347,2,15.000,129.000,17.000,131.000
2019-09-16-13-06-41,000599,000347,2,18.000,130.000,20.000,132.000
2019-09-16-13-06-41,000600,000347,2,18.000,129.000,22.000,131.000
2019-09-16-13-06-41,000601,000347,2,22.000,129.000,24.000,132.000
2019-09-16-13-06-41,000602,000347,2,21.000,128.000,26.000,133.000
2019-09-16-13-06-41,000603,000347,2,23.000,128.000,29.000,133.000
2019-09-16-13-06-41,000604,000347,2,21.000,128.000,31.000,133.000
2019-09-16-13-06-41,000605,000347,2,24.000,128.000,34.000,132.000
2019-09-16-13-06-41,000606,000347,2,21.000,128.000,35.000,132.000
2019-09-16-13-06-41,000607,000347,2,22.000,128.000,38.000,130.000
2019-09-16-13-06-41,000608,000347,2,25.000,129.000,41.000,133.000
2019-09-16-13-06-41,000609,000347,2,41.000,130.000,43.000,131.000
2019-09-16-13-06-41,000610,000347,2,41.000,128.000,45.000,133.000
2019-09-16-13-06-41,000611,000347,2,37.000,128.000,47.000,132.000
2019-09-16-13-06-41,000612,000347,2,40.000,129.000,51.000,131.000
2019-09-16-13-06-41,000613,000347,2,38.000,129.000,54.000,133.000
2019-09-16-13-06-41,000614,000347,2,42.000,129.000,55.000,131.000
2019-09-16-13-06-41,000615,000347,2,53.000,129.000,59.000,130.000
2019-09-16-13-06-41,000616,000347,2,57.000,129.000,62.000,131.000
2019-09-16-13-06-41,000617,000347,2,58.000,128.000,63.000,130.000
2019-09-16-13-06-41,000618,000347,2,43.000,129.000,67.000,131.000
2019-09-16-13-06-41,000619,000347,2,59.000,129.000,70.000,132.000
2019-09-16-13-06-41,000620,000347,2,65.000,128.000,72.000,133.000
2019-09-16-13-06-41,000621,000347,2,68.000,128.000,74.000,133.000
2019-09-16-13-06-41,000622,000347,2,70.000,128.000,77.000,132.000
2019-09-16-13-06-41,000623,000347,2,69.000,126.000,80.000,130.000
2019-09-16-13-06-41,000624,000347,2,77.000,128.000,83.000,131.000
2019-09-16-13-06-41,000625,000347,2,80.000,129.000,84.000,130.000
2019-09-16-13-06-41,000626,000347,2,81.000,128.000,86.000,130.000
2019-09-16-13-06-41,000627,000347,2,82.000,128.000,91.000,132.000
2019-09-16-13-06-41,000628,000347,2,90.000,128.000,93.000,131.000
2019-09-16-13-06-41,000629,000347,2,86.000,127.000,96.000,129.000
2019-09-16-13-06-41,000630,000347,2,90.000,128.000,100.000,132.000
2019-09-16-13-06-41,000631,000347,2,96.000,127.000,103.000,129.000
2019-09-16-13-06-41,000632,000347,2,101.000,126.000,106.000,131.000
2019-09-16-13-06-41,000633,000347,2,102.000,128.000,108.000,132.000
2019-09-16-13-06-41,000634,000347,2,106.000,128.000,111.000,131.000
2019-09-16-13-06-41,000635,000347,2,109.000,126.000,114.000,133.000
2019-09-16-13-06-41,000636,000347,2,113.000,128.000,117.000,131.000
2019-09-16-13-06-41,000637,000347,2,115.000,127.000,121.000,129.000
2019-09-16-13-06-41,000638,000347,2,117.000,126.000,124.000,129.000
2019-09-16-13-06-41,000639,000347,2,121.000,127.000,127.000,130.000
